t,B_geo,B_drift,B_ou,B_spoof,B_total,phi,decoherence_envelope,P_clean,P_noisy,shot_counts,NN_recovered,Ablation_PINN_recovered,Bayesian_PINN_mean,Bayesian_PINN_std,Bayesian_PINN_phi
31.57,-0.3931561150133312,0.1507863515557241,-0.2012862110660294,0.0,-0.4436559745236366,9.26798272161945,0.5081444322294851,0.7509554587834373,0.799555292186244,203,-0.530317,-0.09937028,0.19047943,0.4044806,6.351452
31.58,-0.4074787433979125,0.150895814841341,-0.1965994947236446,0.0,-0.4531824232802161,9.258919073153846,0.5080597485479498,0.7505438012848721,0.7218334142522331,186,-0.5828702,-0.24953294,0.19026591,0.4043871,6.3552713
31.59,-0.4225971626549423,0.1510051592757564,-0.1700298666364072,0.0,-0.441621870015593,9.250086635753537,0.5079750789791851,0.7501219087794578,0.7717330811468769,194,-0.5826115,-0.1651549,0.19021547,0.40443707,6.3586345
31.6,-0.4384607732870813,0.1511143845236134,-0.1620971429072461,0.0,-0.449443531670714,9.24109776512012,0.5078904235208395,0.7496733880493706,0.6889385112653714,175,-0.54370224,-0.2601565,0.1880967,0.40435925,6.362465
31.61,-0.4550104652977522,0.1512234902501313,-0.1708258924658816,0.0,-0.4746128675135024,9.23160550776985,0.5078057821705612,0.7491803350127194,0.7231842873386395,188,-0.60006696,-0.2504601,0.18383402,0.40438303,6.3658905
31.62,-0.4721790789058734,0.1513324761211078,-0.1603134674045195,0.0,-0.4811600701892851,9.221982306366064,0.5077211549259989,0.7486582984114466,0.7215243816269662,179,-0.6038327,-0.2527059,0.18567836,0.40437993,6.3694386
31.63,-0.4898919517742297,0.1514413418029199,-0.1664128611785004,0.0,-0.5048634711498101,9.211885036943068,0.5076365417848022,0.7480880098047509,0.7374887458770377,188,-0.61737514,-0.23417577,0.18364935,0.40439248,6.3729234
31.64,-0.5080675472156262,0.1515500869625262,-0.1766690941975272,0.0,-0.5331865544506272,9.201221305854055,0.5075519427446207,0.7474607845093143,0.7111630543038259,182,-0.6028697,-0.26122817,0.18498297,0.40436813,6.3765574
31.65,-0.5266181569702538,0.1516587112674677,-0.1950625894540543,0.0,-0.5700220351568406,9.18982086515092,0.5074673578031041,0.7467621761792005,0.7631711079611326,198,-0.6167321,-0.18859859,0.185944,0.40441665,6.379917
31.66,-0.5454506713461038,0.1517672143858701,-0.2239621630179555,0.0,-0.6176456199781892,9.177467952751355,0.5073827869579032,0.7459726882343884,0.7289982092112929,183,-0.6285693,-0.24730405,0.18556315,0.40437958,6.383582
31.67,-0.5644674087884224,0.1518755959864454,-0.2279573005352831,0.0,-0.6405491133372601,9.16465697048461,0.5072982302066684,0.7451160714391463,0.7249573051283357,184,-0.6308089,-0.2522695,0.1858479,0.40437433,6.3871408
31.68,-0.5835669963036543,0.1519838557384929,-0.2220349141594945,0.0,-0.6536180547246558,9.15158460939012,0.5072136875470513,0.7442016352948007,0.7458321081635428,189,-0.63929,-0.22392166,0.18708842,0.4043924,6.390611
31.69,-0.6026452916139039,0.1520919933119014,-0.2207766688786093,0.0,-0.6713299671806119,9.138158010046508,0.5071291589767034,0.7432203953395843,0.7126596238776908,184,-0.62868816,-0.262782,0.18376973,0.40436077,6.3942714
31.7,-0.6215963374654965,0.1522000083771504,-0.2252835885518005,0.0,-0.6946799176401466,9.124264411693703,0.5070446444932766,0.7421606177194455,0.7443842068629208,188,-0.64752644,-0.22737151,0.18310916,0.4043876,6.3977056
31.71,-0.6403133381658419,0.1523079006053121,-0.2392656891988933,0.0,-0.7272711267594232,9.109718989158514,0.5069601440944231,0.7410033030339727,0.7414105131228497,187,-0.6519063,-0.23262829,0.18311526,0.40438294,6.4012604
31.72,-0.6586896481782849,0.1524156696680525,-0.2250871709443788,0.0,-0.7313611494546113,9.09509176616942,0.506875657777796,0.7397886769688521,0.6833809111346265,177,-0.59152704,-0.26234055,0.18004473,0.40433484,6.4050016
31.73,-0.6766197624695977,0.1525233152376333,-0.2457568686956682,0.0,-0.7698533159276326,9.079694699850869,0.5067911855410483,0.7384572360719427,0.7134648683238282,187,-0.6467605,-0.263613,0.18065888,0.40435463,6.40845
31.74,-0.694000298279325,0.1526308369869136,-0.2284706485190941,0.0,-0.7698401098115054,9.064297897654638,0.5067067273818335,0.7370697354588255,0.7257264767120671,184,-0.6603274,-0.25414452,0.18119779,0.40436327,6.4119525
31.75,-0.7107309580650669,0.1527382345893511,-0.2434262011047674,0.0,-0.8014189245804832,9.048269519163028,0.5066222832978058,0.7355677253195835,0.6647135866047311,175,-0.557154,-0.24537724,0.18032217,0.40431845,6.415698
31.76,-0.7267154635724171,0.1528455077190041,-0.2536837816622077,0.0,-0.8275537375156207,9.031718444412716,0.5065378532866193,0.7339550283646094,0.7283866893340534,186,-0.6685121,-0.2517562,0.18221354,0.40436232,6.4190383
31.77,-0.741862451279794,0.1529526560505326,-0.2766611840408501,0.0,-0.8655709792701114,9.014407024827314,0.5064534373459285,0.7322020388825206,0.7563518087425524,195,-0.66192776,-0.20810792,0.18278627,0.4043892,6.4224863
31.78,-0.7560863198746516,0.1530596792592003,-0.28195149670024,0.0,-0.8849781373156913,8.996707462081,0.506369035473389,0.7303392761145993,0.7216552325294671,181,-0.6719255,-0.25870407,0.18270132,0.4043531,6.4261575
31.79,-0.7693080209228988,0.153166577020876,-0.2605895272421832,0.0,-0.8767309711442061,8.979172842658116,0.506284647666656,0.7284229815558213,0.7335671233107935,189,-0.6786673,-0.2459901,0.18472253,0.4043622,6.4296637
31.8,-0.7814557844937727,0.1532733490120351,-0.2477902630324225,0.0,-0.87597269851416,8.961653388687832,0.5062002739233854,0.7264388160325047,0.7281310256640456,183,-0.68072337,-0.2525462,0.18591212,0.40435556,6.4332304
31.81,-0.7924657721902255,0.1533799949097614,-0.2268334964649801,0.0,-0.8659192737454442,8.944335003212924,0.5061159142412336,0.7244093384710857,0.7242982366676437,187,-0.68219465,-0.25648567,0.18401925,0.4043505,6.436793
31.82,-0.8022826508037583,0.1534865143917483,-0.214372678435892,0.0,-0.863168814847902,8.927071626915966,0.5060315686178574,0.7223198826927357,0.7229373920607153,182,-0.68425757,-0.25772336,0.18401867,0.4043477,6.4403462
31.83,-0.8108600806534425,0.1535929071363008,-0.2313447041905542,0.0,-0.8886118777076959,8.909299389361813,0.5059472370509134,0.7201014447317515,0.755192848526042,187,-0.67470604,-0.21115139,0.18578915,0.40437832,6.4437833
31.84,-0.8181611135732907,0.1536991728223364,-0.2341757567218777,0.0,-0.898637697472832,8.891326635412357,0.5058629195380596,0.7177884482724508,0.7137459343396051,186,-0.68333846,-0.26411945,0.18696766,0.40433672,6.4474783
31.85,-0.8241584964702905,0.1538053111293875,-0.2450579683302467,0.0,-0.9154111536711496,8.873018412338935,0.5057786160769534,0.7153614221972528,0.7222544286607709,184,-0.69104785,-0.2580551,0.18706903,0.40434223,6.4509997
31.86,-0.8288348773765822,0.1539113217376024,-0.2177993374850856,0.0,-0.8927228931240654,8.855163954476453,0.5056943266652534,0.7129249242098155,0.7712666389909207,189,-0.65082675,-0.17746383,0.18604077,0.4043935,6.454377
31.87,-0.8321829119536133,0.1540172043277469,-0.2364012420647106,0.0,-0.914566949690577,8.83687261548264,0.505610051300618,0.7103601336304677,0.7547053159228351,193,-0.6796215,-0.21186852,0.18598029,0.40437147,6.4579883
31.88,-0.8342052694615728,0.1541229585812058,-0.217123266887833,0.0,-0.8972055777682,8.818928503927276,0.5055257899807063,0.7077758167695107,0.7273039592427558,186,-0.6977187,-0.25270015,0.18434092,0.40434194,6.461634
31.89,-0.8349145382735259,0.1542285841799849,-0.1981189331228894,0.0,-0.8788048872164305,8.801352406182948,0.5054415427031776,0.7051797782974504,0.6969619873682122,176,-0.67465454,-0.26634094,0.18320946,0.40431583,6.4652886
31.9,-0.8343330320783915,0.1543340808067118,-0.1625111638948408,0.0,-0.8425101151665206,8.784502203879617,0.5053573094656919,0.7026308580515936,0.7543992203691371,193,-0.68141985,-0.21189281,0.17862862,0.40436646,6.468643
31.91,-0.8324924989692774,0.1544394481446379,-0.1676916218495914,0.0,-0.8457446726742308,8.767587310426132,0.5052730902659092,0.7000152761316905,0.6670132880651534,176,-0.6154579,-0.2464126,0.17543049,0.40429324,6.4724846
31.92,-0.8294337366420607,0.1545446858776402,-0.152605986082179,0.0,-0.8274950368465994,8.7510374096892,0.5051888851014901,0.6974008791190514,0.6932749484980673,174,-0.6743168,-0.26445848,0.1725932,0.4043084,6.4759574
31.93,-0.8252061179228203,0.154649793690222,-0.1094760722123704,0.0,-0.7800323964449687,8.735436761760301,0.5051046939700957,0.6948858570753367,0.6556521190336176,174,-0.5880925,-0.2312429,0.17421682,0.40428355,6.479623
31.94,-0.8198670317908365,0.1547547712675153,-0.1191156954223099,0.0,-0.7842279559456311,8.719752202641388,0.5050205168693873,0.6923105147623261,0.67468600018634,174,-0.6402549,-0.25278905,0.16942102,0.40429303,6.4831214
31.95,-0.8134812459564608,0.1548596182952816,-0.1451383579896912,0.0,-0.8037599856508704,8.703677002928371,0.5049363537970266,0.6896236263558829,0.6433953589898798,161,-0.5550107,-0.21144015,0.169388,0.40427387,6.486763
31.96,-0.8061201978804419,0.1549643344599141,-0.1770191707671701,0.0,-0.8281750341876979,8.687113502244618,0.5048522047506757,0.6868057587771849,0.7379089908562866,190,-0.6991075,-0.23686954,0.16783567,0.40433952,6.4900217
31.97,-0.7978612218747044,0.1550689194484386,-0.1618005954423094,0.0,-0.8045928978685752,8.671021644287245,0.5047680697279973,0.6840190707663394,0.6088631420904271,158,-0.4512058,-0.1406368,0.16735078,0.40425432,6.4939528
31.98,-0.7887867205957547,0.1551733729485153,-0.1935129911488927,0.0,-0.8271263387961322,8.654479117511324,0.5046839487266541,0.681106491653413,0.6668011668619988,168,-0.62625766,-0.24282366,0.16655873,0.40428194,6.497361
31.99,-0.7789832898238281,0.1552776946484405,-0.1976023087212653,0.0,-0.8213079038966529,8.63805295943339,0.5045998417443096,0.678166116123108,0.6421303725579873,167,-0.55698085,-0.20771661,0.16660321,0.40426686,6.500984
32.0,-0.7685408059075017,0.1553818842371475,-0.1870630401868269,0.0,-0.8002219618571811,8.622048520196246,0.5045157487786274,0.6752551834523571,0.6376770413648966,167,-0.54432374,-0.1995773,0.16462177,0.40426305,6.5045524
32.01,-0.7575514856389722,0.155485941404209,-0.1812045294813663,0.0,-0.7832700737161294,8.606383118721924,0.5044316698272714,0.672362771246398,0.6478254178499194,165,-0.576199,-0.21589014,0.16611415,0.40426666,6.508082
32.02,-0.7461089286065982,0.155589865839838,-0.1711002607780528,0.0,-0.761619323544813,8.591150732251029,0.5043476048879064,0.6695098885979175,0.6462424204190489,166,-0.5722096,-0.2128546,0.16654244,0.4042643,6.511643
32.03,-0.7343071522442027,0.1556936572348888,-0.1647891898531337,0.0,-0.7434026848624476,8.57628267855378,0.5042635539581971,0.6666875610041254,0.6882009226297339,180,-0.674222,-0.25568303,0.16676658,0.40428764,6.515078
32.04,-0.7222396298602298,0.1557973152808599,-0.1395449511504753,0.0,-0.7059872657298452,8.562162933239183,0.5041795170358089,0.6639726557730882,0.6717059304799384,170,-0.6414004,-0.24355704,0.16805853,0.4042755,6.5186853
32.05,-0.7099983418833961,0.1559008396698943,-0.1548027891632422,0.0,-0.7089002913767439,8.547984927411648,0.5040954941184073,0.6612146785009992,0.6813551012669268,173,-0.66156495,-0.25030428,0.16729902,0.40428004,6.522213
32.06,-0.6976728504048552,0.1560042300947815,-0.164898864001792,0.0,-0.7065674843118657,8.53385357772541,0.5040114852036581,0.6584343586821153,0.6519329398007324,168,-0.59006166,-0.21865553,0.16845396,0.4042611,6.5258574
32.07,-0.6853494068324825,0.1561074862489586,-0.1765805993526427,0.0,-0.7058225199361665,8.519737127326685,0.5039274902892282,0.6556262807398096,0.6840040159265006,176,-0.6653072,-0.2500451,0.16646269,0.4042787,6.52932
32.08,-0.6731101021033234,0.1562106078265124,-0.159253308647855,0.0,-0.6761528029246661,8.506214071268191,0.5038435093727841,0.6529069581077129,0.6150197129041098,156,-0.47861248,-0.15198556,0.1656803,0.40423995,6.533063
32.09,-0.6610320684294669,0.1563135945221804,-0.1408962143899978,0.0,-0.6456146882972844,8.493301777502246,0.503759542451993,0.6502840638392687,0.6861593370370248,172,-0.6670379,-0.24916825,0.1636266,0.40427712,6.536432
32.1,-0.649186740985798,0.1564164460313523,-0.1308720597479997,0.0,-0.6236423547024454,8.480828930408197,0.5036755895245226,0.6477266308089282,0.6137939814786881,158,-0.47467774,-0.14853495,0.1633806,0.40423638,6.540184
32.11,-0.6376391872910564,0.1565191620500716,-0.107802400937383,0.0,-0.5889224261783679,8.46905048188463,0.5035916505880409,0.6452899062060772,0.6445750119160978,163,-0.5668072,-0.20385808,0.16252469,0.40424964,6.5436707
32.12,-0.6264475112942566,0.1566217422750372,-0.1275518041375032,0.0,-0.5973775731567226,8.457102930421495,0.5035077256402162,0.6427987777215447,0.5966261526050152,151,-0.4263725,-0.10930635,0.16234002,0.40422592,6.547336
32.13,-0.6156623383636122,0.1567241864036046,-0.0958198207737264,0.0,-0.554757972733734,8.44600777096682,0.5034238146787171,0.6404661885816705,0.6433641875125077,162,-0.56143254,-0.2002765,0.16011663,0.40424603,6.550794
32.14,-0.6053263864944758,0.1568264941337874,-0.0671079580024605,0.0,-0.5156078503631488,8.435695613959558,0.5033399177012131,0.6382817731046189,0.6567217103849216,168,-0.59721005,-0.21778306,0.15970425,0.40425166,6.554318
32.15,-0.5954741281152669,0.156928665164259,-0.0529608046190038,0.0,-0.4915062675700117,8.425865488608158,0.5032560347053734,0.636185388169751,0.6062395938312037,158,-0.44983757,-0.13000114,0.16039295,0.4042256,6.5580015
32.160000000000004,-0.5861315458864969,0.1570306991943539,-0.0201734533987682,0.0,-0.4492743000909112,8.41688000260634,0.5031721656888679,0.6342563018968721,0.5960125101616004,154,-0.4218683,-0.10654434,0.1612847,0.40421975,6.561581
32.17,-0.5773159848678932,0.1571325959240689,-0.0497203295160847,0.0,-0.469903718459909,8.407481928237143,0.5030883106493672,0.6322287400912966,0.5900517415893798,150,-0.4066058,-0.092079155,0.16223449,0.4042158,6.565154
32.18,-0.5690361023834939,0.157234355054065,-0.0584891715203453,0.0,-0.4702909188497742,8.398076109860147,0.5030044695845417,0.6301885070560733,0.6702590725405791,166,-0.6217793,-0.2276032,0.16082484,0.40425363,6.568528
32.19,-0.5612919158561402,0.1573359762856687,-0.0709350299970958,0.0,-0.4748909695675674,8.388578290468796,0.5029206424920628,0.6281175284840004,0.6426292645216447,166,-0.55001026,-0.19327684,0.1608092,0.40423682,6.572164
32.2,-0.5540749478212729,0.1574374593208733,-0.0569907792645028,0.0,-0.4536282677649024,8.379505725113498,0.5028368293696016,0.6261281821588374,0.6776261993223288,171,-0.6309079,-0.23080194,0.16213842,0.4042553,6.5756326
32.21,-0.5473684662780167,0.1575388038623403,-0.0751239370572707,0.0,-0.4649535994729471,8.37020665312404,0.5027530302148303,0.6240795998024172,0.5898133225918789,152,-0.4004933,-0.08999962,0.16230871,0.40420997,6.579406
32.22,-0.5411478175036423,0.1576400096134012,-0.0604748512189228,0.0,-0.4439826591091639,8.361326999941857,0.5026692450254209,0.6221131160305161,0.6067943750706336,155,-0.440884,-0.12703392,0.16041343,0.40421566,6.582937
32.230000000000004,-0.5353808474572692,0.1577410762780586,-0.0349887901355265,0.0,-0.4126285613147371,8.353074428715562,0.5025854737990461,0.6202760400975069,0.6588097609911631,164,-0.5828918,-0.20942897,0.15915197,0.4042397,6.5863757
32.24,-0.5300284069403992,0.1578420035609878,-0.0220027892671849,0.0,-0.3941891926465964,8.34519064486263,0.5025017165333789,0.6185130937016895,0.6029215109770452,152,-0.42636445,-0.11757809,0.15716627,0.40421116,6.590072
32.25,-0.5250449347763099,0.157942791167538,-0.0165982331861709,0.0,-0.3837003767949428,8.33751663732673,0.5024179732260928,0.6167900256055737,0.5827606587271085,153,-0.37837675,-0.071461536,0.15716608,0.40420145,6.5936728
32.26,-0.5203791124269087,0.158043438803734,-0.0341558771743711,0.0,-0.3964915507975457,8.32958680631078,0.5023342438748616,0.615003532441455,0.5712552997142609,148,-0.3578465,-0.042653702,0.15736884,0.40419552,6.5972543
32.27,-0.5159745826935986,0.1581439461762777,-0.0489380902227736,0.0,-0.4067687267400945,8.321451431775978,0.5022505284773593,0.6131643242055137,0.5931996561332963,148,-0.39548117,-0.09456131,0.1565543,0.40420288,6.6007853
32.28,-0.5117707244561183,0.1582443129925489,-0.0257842857094262,0.0,-0.3793106971729955,8.313865217832518,0.5021668270312607,0.6114418136054733,0.591546286511542,151,-0.3892053,-0.090242386,0.15713021,0.40420082,6.6043525
32.29,-0.5077034747979907,0.1583445389606075,-0.0114079157820529,0.0,-0.3607668516194361,8.30664988080013,0.5020831395342406,0.6097971973271921,0.6190264185646096,162,-0.4566499,-0.14426109,0.15807801,0.40421125,6.607867
32.3,-0.5037061893553334,0.1584446237891945,-0.011956260267791,0.0,-0.3572178258339299,8.299505524283452,0.5019994659839745,0.6081634881751631,0.6268913206603154,163,-0.4754211,-0.1563622,0.15889272,0.40421352,6.6114144
32.31,-0.4997105313128879,0.1585445671877334,-0.0193172225779619,0.0,-0.3604831867031164,8.29229586054939,0.5019158063781379,0.6065099607564355,0.633441922272534,160,-0.49016434,-0.16524754,0.15924628,0.40421528,6.6149664
32.32,-0.4956473791619205,0.1586443688663316,-0.0555209817891642,0.0,-0.3925239920847531,8.284445380707695,0.5018321607144072,0.604705345138973,0.6369329233746116,160,-0.49601665,-0.168964,0.16052249,0.4042156,6.618524
32.33,-0.4914477431321277,0.1587440285357818,-0.0740467920713303,0.0,-0.4067505066676762,8.276310370574341,0.5017485289904587,0.602829770786877,0.6252142636177861,160,-0.46006206,-0.14997324,0.16040722,0.4042086,6.6221204
32.34,-0.4870436801162396,0.158843545907564,-0.0386416168098524,0.0,-0.366841751018528,8.268973535553972,0.5016649112039694,0.6011312613907828,0.6156412656112332,150,-0.4301956,-0.13280286,0.15938619,0.4042029,6.625709
32.35,-0.4823691969224501,0.1589429206938457,-0.0611681552609637,0.0,-0.3845944314895682,8.26128164692418,0.5015813073526165,0.5993461188891427,0.6544210783614677,165,-0.5280685,-0.18627492,0.15812925,0.40422058,6.629182
32.36,-0.4773611318163123,0.1590421526074843,-0.0569317483829613,0.0,-0.3752507275917893,8.253776632372345,0.5014977174340778,0.5975988567022859,0.6142657271644052,158,-0.4188578,-0.12807375,0.15689754,0.40419957,6.6328497
32.37,-0.4719600045484243,0.1591412413620281,-0.0380291782622777,0.0,-0.3508479414486739,8.246759673543371,0.5014141414460312,0.5959597305125238,0.5566177774228078,145,-0.31674877,-0.0013621747,0.15613256,0.40417516,6.6365094
32.38,-0.4661108254051535,0.1592401866717179,-0.0601043923797782,0.0,-0.3669750311132138,8.239420172921108,0.5013305793861553,0.5942415104547156,0.5390826383443315,141,-0.32000044,0.04314149,0.1557489,0.40416753,6.640095
32.39,-0.4597638542625636,0.1593389882514878,-0.0559681945365917,0.0,-0.3563930605476676,8.232292311710154,0.5012470312521288,0.5925680779607421,0.5587125558457644,142,-0.3107554,-0.005620122,0.1544306,0.40417334,6.6436453
32.4,-0.4528753011643532,0.1594376458169673,-0.038330144235156,0.0,-0.331767799582542,8.225656955718502,0.5011634970416312,0.5910054956169799,0.5800721754610391,150,-0.3281401,-0.05592525,0.15360594,0.40418014,6.6471887
32.410000000000004,-0.4454079605769653,0.1595361590844823,-0.0375876994936508,0.0,-0.3234595009861338,8.21918776569878,0.5010799767523416,0.5894783123003646,0.5943036750478011,147,-0.35037038,-0.0853018,0.15371338,0.40418455,6.6507363
32.42,-0.4373317721920622,0.1596345277710567,0.0145509894515152,0.0,-0.2631462549694903,8.213924840599391,0.5009964703819404,0.5882307589289505,0.5918144916350143,147,-0.34102082,-0.079270534,0.15417904,0.40418223,6.654311
32.43,-0.4286243019410453,0.1597327515944131,-0.0156802355658877,0.0,-0.2845717859125199,8.208233404881142,0.5009129779281078,0.5868805242654864,0.5466592985699668,138,-0.2975621,0.026531108,0.15553817,0.40416387,6.6579404
32.44,-0.4192711377493368,0.1598308302729753,0.0035885611521615,0.0,-0.2558517463241999,8.203116369954659,0.5008294993885247,0.5856630980434576,0.5717895459245173,150,-0.3012509,-0.03385615,0.1560414,0.40417185,6.661483
32.45,-0.4092661954805058,0.1599287635258688,0.000429684303471,0.0,-0.2489077476511659,8.198138215001634,0.5007460347608721,0.5844765661624083,0.5934958735293712,154,-0.33116034,-0.07943928,0.15609755,0.4041791,6.6650224
32.46,-0.398611931492227,0.1600265510729222,0.0143184463524343,0.0,-0.2242669340668704,8.193652876320296,0.5006625840428316,0.5834046630050226,0.6439743803088932,161,-0.4486069,-0.15486775,0.15601984,0.40420058,6.668486
32.47,-0.3873194592368361,0.1601241926346689,0.0220686760572628,0.0,-0.2051265905449042,8.189550344509398,0.5005791472320852,0.5824219115833523,0.6143369556024588,159,-0.36912587,-0.11346819,0.15630856,0.40418532,6.6721272
32.480000000000004,-0.3754085683784263,0.1602216879323484,0.0085739373825098,0.0,-0.2066129430635679,8.185418085648125,0.5004957243263151,0.5814310641841105,0.5994032008070342,150,-0.32926083,-0.086967,0.15660731,0.40417773,6.675728
32.49,-0.362907645954237,0.1603190366879074,0.0125801242921141,0.0,-0.1900084849742155,8.18161791594864,0.5004123153232041,0.5805178297358083,0.5877264970764171,149,-0.3014884,-0.06354964,0.15657368,0.4041718,6.6793227
32.5,-0.3498535001695745,0.1604162386240012,-0.0210319335109985,0.0,-0.2104691950565718,8.17740853204751,0.5003289202204352,0.5795066783739908,0.5826518646177582,149,-0.2884061,-0.052111305,0.1553361,0.40416855,6.6829047
32.51,-0.3362910884715887,0.1605132934639955,-0.009889547398315,0.0,-0.1856673424059081,8.173695185199392,0.5002455390156918,0.5786122458961955,0.5970347562447748,155,-0.30919215,-0.07879768,0.15445712,0.40417305,6.686454
32.52,-0.3222731525853275,0.1606102009319671,-0.0043891861206083,0.0,-0.1660521377739686,8.170374142443913,0.5001621717066579,0.5778102696732428,0.592619073877703,152,-0.2954004,-0.06939914,0.15386626,0.40417004,6.6900373
32.53,-0.3078597642062005,0.1607069607527055,0.0071659509275957,0.0,-0.1399868525258991,8.167574405393395,0.5000788182910176,0.5771317011279836,0.5764945254584988,147,-0.26549867,-0.03592282,0.15383221,0.40416256,6.693635
32.54,-0.2931177860133878,0.1608035726517143,0.0261153404416419,0.0,-0.1061988729200315,8.165450427934994,0.4999954787664558,0.5766135793870664,0.5280154667796134,132,-0.27894193,0.07814527,0.1540904,0.40414402,6.6972575
32.55,-0.2781202535907841,0.1609000363552124,0.0323799404694545,0.0,-0.0848402767661171,8.163753622399671,0.4999121531306573,0.5761969816745343,0.504996172792395,132,-0.3438714,0.12692356,0.15391545,0.4041352,6.700837
32.56,-0.2629456847031134,0.1609963515901357,0.0346084208294858,0.0,-0.0673409122834918,8.162406804154001,0.4998288413813074,0.5758636455416776,0.5866899478896866,151,-0.26418984,-0.053051583,0.15342972,0.40416288,6.704346
32.57,-0.2476773231682878,0.1610925180841375,0.0182819770883845,0.0,-0.0683028279957657,8.161040747594086,0.4997455435160921,0.5755256985367552,0.6021003775831875,154,-0.28730622,-0.07884035,0.15334429,0.40416786,6.7078943
32.58,-0.2324023252820097,0.1611885355655909,0.0052151966520084,0.0,-0.0659985930644102,8.159720775732797,0.4996622595326976,0.575198700684211,0.586077140292234,148,-0.252484,-0.049262248,0.15348603,0.4041603,6.7114997
32.59,-0.2172108973816081,0.1612844037635898,0.0265060146603983,0.0,-0.0294204789576199,8.159132366153646,0.4995789894288101,0.5750459932413973,0.5047234279497267,132,-0.32904848,0.13040373,0.15403023,0.40413058,6.7151413
32.6,-0.2021953936739951,0.1613801224079494,0.0520022207651905,0.0,0.0111869494991447,8.159356105143628,0.499495733202117,0.5750867815896887,0.5701386624853534,150,-0.22368205,-0.014463827,0.15422595,0.40415198,6.718676
32.61,-0.1874493838935451,0.1614756912292086,0.0470142029312434,0.0,0.0210405102669069,8.159776915348965,0.4994124908503053,0.575174478918827,0.5627750818205206,142,-0.21490532,0.0028311536,0.15429819,0.40414813,6.722263
32.62,-0.1730667006941894,0.1615711099586309,0.0472075606422306,0.0,0.0357119699066721,8.160491154747099,0.4993292623710629,0.5753319793472076,0.5989721106206396,158,-0.25227585,-0.0658806,0.1539339,0.40416074,6.7257867
32.63,-0.159140476911658,0.1616663783282056,0.0302871998236727,0.0,0.0328131012402203,8.161147416771904,0.4992460477620777,0.5754755918025343,0.601357256577146,150,-0.2510039,-0.067950055,0.15394638,0.40416056,6.7293615
32.64,-0.1457621829557579,0.161761496070649,0.0509879458408671,0.0,0.0669872589557582,8.162487161951018,0.4991628470210384,0.5757816706098223,0.6075038868302051,156,-0.25748935,-0.07521656,0.15428308,0.40416193,6.7329264
32.65,-0.1330206746054353,0.1618564629194059,0.0622771113984674,0.0,0.091112899712438,8.164309419945267,0.4990796601456337,0.5762021729579678,0.5478358770127066,145,-0.19834913,0.04143372,0.1542745,0.4041384,6.736592
32.660000000000004,-0.1210012613832735,0.161951278608651,0.0963782842509356,0.0,0.1373283014763131,8.167055985974793,0.4989964871335529,0.5768417162444637,0.498141207367158,129,-0.3270999,0.14787346,0.15436664,0.40412086,6.740187
32.67,-0.1097848054795496,0.1620459428732899,0.0792673620243127,0.0,0.1315284994180529,8.169686555963153,0.4989133279824858,0.5774529593004132,0.5982994835968308,152,-0.22113727,-0.05642446,0.15413786,0.40415478,6.7436824
32.68,-0.0994468608832777,0.1621404554489605,0.0713931104546565,0.0,0.1340867050203393,8.17236829006356,0.4988301826901223,0.578075580466952,0.5639200869493403,146,-0.1774591,0.008737713,0.15340501,0.40414077,6.7473135
32.69,-0.0900568619612085,0.1622348160720342,0.074595330068979,0.0,0.1467732841798047,8.175303755747155,0.4987470512541527,0.5787574685883223,0.6057091069858922,155,-0.22287974,-0.06344312,0.15467057,0.40415555,6.750829
32.7,-0.0816773702095491,0.1623290244796176,0.0852251047921116,0.0,0.1658767590621802,8.1786212909284,0.4986639336722678,0.5795287407209951,0.5870059403884634,148,-0.18488856,-0.03313842,0.15495129,0.4041471,6.754443
32.71,-0.0743633872940008,0.162423080409553,0.0801925484015607,0.0,0.168252241517113,8.181986335758742,0.4985808299421589,0.5803100908150852,0.5366362159753486,138,-0.18174797,0.07408307,0.1548853,0.40412816,6.7580805
32.72,-0.0681617417965891,0.1625169836004203,0.0633966493699731,0.0,0.1577518911738043,8.185141373582217,0.4984977400615177,0.5810407708738382,0.6371928078824064,166,-0.26992097,-0.09068177,0.15586868,0.4041661,6.761504
32.730000000000004,-0.0631105563116487,0.1626107337915382,0.0784061301241027,0.0,0.1779063076039922,8.188699499734298,0.4984146640280358,0.5818652829982364,0.5823496920315379,150,-0.16105194,-0.020173367,0.15527245,0.4041421,6.7651935
32.74,-0.0592388006849923,0.162704330722965,0.0903280838932478,0.0,0.1937936139312205,8.192575372012923,0.4983316018394058,0.5827631622982324,0.5951030816375111,148,-0.17241055,-0.039063938,0.15549211,0.40414587,6.768756
32.75,-0.0565659362802836,0.1627977741355004,0.0726157209505419,0.0,0.1788475588057587,8.196152323189038,0.4982485534933204,0.5835893492443552,0.6295957721439982,156,-0.23342979,-0.076730184,0.15620743,0.40415925,6.7722673
32.76,-0.0551016551935446,0.1628910637706865,0.0960333791376085,0.0,0.2038227877147504,8.200228778943332,0.4981655189874725,0.5845312338861097,0.5577921359126927,149,-0.13279282,0.03277067,0.1552432,0.40413016,6.7759714
32.77,-0.0548457173315519,0.1629841993708092,0.1158005052847896,0.0,0.2239389873240469,8.204707558689813,0.4980824983195558,0.5855655004693916,0.6029360849102977,151,-0.16662699,-0.043980934,0.15496063,0.40414578,6.77949
